transaction_id,customer_id,amount,transaction_hour,location_change,device_change,transaction_frequency,average_customer_amount,merchant_category,previous_risk_events,is_fraud
TXN106508,C1488,2861.98,19,0,0,5,3915.57,electronics,1,1
TXN106509,C1995,3076.04,11,0,0,1,3553.91,jewelry,0,0
TXN106510,C1159,13706.21,18,0,0,2,16989.07,cash_withdrawal,0,0
TXN106511,C1513,2286.87,10,0,0,1,3659.29,online_services,0,0
TXN106512,C1383,3243.98,12,0,0,5,3018.0,cash_withdrawal,0,1
TXN106513,C1948,1922.14,15,0,0,3,1801.88,jewelry,0,0
TXN106514,C1173,1677.08,16,0,1,2,3370.66,restaurant,0,0
TXN106515,C1179,2473.95,15,0,0,4,3696.72,restaurant,0,0
TXN106516,C1014,5388.17,21,1,1,2,6290.08,grocery,0,0
TXN106517,C1350,2680.32,7,0,0,2,1649.35,travel,0,0
TXN106518,C1211,1623.16,7,0,0,3,2426.83,electronics,0,0
TXN106519,C1284,6845.79,19,0,0,3,6063.75,cash_withdrawal,1,0
TXN106520,C1746,2849.41,3,0,0,2,3196.69,jewelry,0,0
TXN106521,C1201,3046.02,11,0,0,3,2569.92,restaurant,1,0
TXN106522,C1470,3528.84,18,0,0,1,8346.09,jewelry,2,0
TXN106523,C1928,2144.28,0,1,0,4,1924.19,cash_withdrawal,0,1
TXN106524,C1764,816.61,16,0,0,1,481.73,electronics,0,0
TXN106525,C1759,2918.89,6,0,0,3,3712.14,travel,0,0
TXN106526,C1680,1792.41,1,0,0,2,2682.2,restaurant,0,0
TXN106527,C1641,2507.01,3,0,0,1,1528.24,travel,1,0
TXN106528,C1519,2665.2,2,0,0,2,1584.87,travel,0,0
TXN106529,C1566,4849.78,17,0,0,3,4114.85,cash_withdrawal,0,0
TXN106530,C1759,1366.79,17,0,0,5,1150.94,cash_withdrawal,0,1
TXN106531,C1081,2294.47,1,0,0,4,2670.61,restaurant,1,0
TXN106532,C1580,1437.22,16,0,0,6,1772.63,electronics,0,0
TXN106533,C1250,883.27,8,0,0,3,1867.8,cash_withdrawal,0,0
TXN106534,C1757,9422.39,5,0,0,1,3765.29,jewelry,0,0
TXN106535,C1958,628.18,20,0,0,1,792.93,cash_withdrawal,0,0
TXN106536,C1250,1358.47,7,0,0,1,1897.22,jewelry,1,0
TXN106537,C1734,832.63,14,1,0,4,1208.83,electronics,0,0
TXN106538,C1041,2722.9,19,0,0,1,2508.41,travel,2,0
TXN106539,C1565,12040.97,8,0,0,2,7590.57,grocery,0,0
TXN106540,C1760,5493.93,6,0,0,3,7696.64,jewelry,2,0
TXN106541,C1850,2283.4,2,0,0,4,1708.62,electronics,0,0
TXN106542,C1535,2564.8,9,0,0,1,1511.29,grocery,0,0
TXN106543,C1212,2941.98,7,0,0,2,1484.42,electronics,0,0
TXN106544,C1599,856.22,18,0,0,2,1118.23,restaurant,0,0
TXN106545,C1475,15410.15,3,0,0,1,5460.95,online_services,0,0
TXN106546,C1902,3311.65,1,0,0,5,3281.49,travel,0,1
TXN106547,C1808,21798.5,20,0,0,3,13619.88,grocery,0,0
TXN106548,C1201,2586.15,15,1,0,2,3384.87,grocery,1,0
TXN106549,C1452,9408.01,2,0,0,3,8543.84,restaurant,0,0
TXN106550,C1202,4441.11,3,1,0,3,3686.34,online_services,3,0
TXN106551,C1603,2538.23,6,0,1,2,1868.37,online_services,0,0
TXN106552,C1498,2256.38,9,0,0,2,3181.12,online_services,2,0
TXN106553,C1009,2392.19,18,1,0,2,1964.44,restaurant,0,0
TXN106554,C1881,4395.23,3,0,0,5,2422.78,jewelry,0,0
TXN106555,C1907,4405.83,14,0,0,1,7285.94,cash_withdrawal,0,0
TXN106556,C1658,1243.37,6,0,0,3,864.85,online_services,1,0
TXN106557,C1825,3686.61,20,0,0,3,3651.3,online_services,0,0
TXN106558,C1773,2480.05,14,0,0,1,2263.61,grocery,0,0
TXN106559,C1257,4178.06,13,0,0,3,3998.92,online_services,1,0
TXN106560,C1277,755.13,15,1,0,2,522.13,jewelry,0,0
TXN106561,C1180,1921.66,10,0,0,2,1786.5,online_services,0,0
TXN106562,C1494,2487.55,16,0,0,1,2609.15,travel,1,0
TXN106563,C1974,4494.54,20,0,0,1,3569.37,travel,0,0
TXN106564,C1270,3200.66,17,0,0,4,4706.36,electronics,0,0
TXN106565,C1349,6286.23,8,0,0,1,4881.11,jewelry,0,0
TXN106566,C1574,11990.14,16,0,0,1,10027.99,travel,2,0
TXN106567,C1640,3960.11,14,1,0,5,3675.65,grocery,1,1
TXN106568,C1774,5298.38,5,0,0,5,4853.05,restaurant,0,1
TXN106569,C1006,2552.35,10,0,0,3,1867.22,online_services,0,0
TXN106570,C1481,7312.23,15,0,0,1,8894.96,electronics,3,0
TXN106571,C1183,6245.23,2,0,0,3,4992.39,cash_withdrawal,1,0
TXN106572,C1442,5063.11,21,0,0,7,4523.64,travel,0,1
TXN106573,C1096,1559.49,14,0,0,2,2039.01,travel,2,0
TXN106574,C1653,1920.02,21,0,0,1,2180.63,online_services,1,0
TXN106575,C1842,4588.68,5,0,0,4,3821.72,electronics,2,0
TXN106576,C1797,2125.24,3,0,1,2,1925.76,cash_withdrawal,0,0
TXN106577,C1237,3031.17,6,0,0,1,5797.77,travel,0,0
TXN106578,C1513,1136.08,9,0,0,1,1570.6,travel,1,0
TXN106579,C1784,7892.59,16,0,1,1,6208.58,restaurant,0,0
TXN106580,C1105,477.96,21,1,0,3,1275.99,travel,3,1
TXN106581,C1949,3561.49,19,0,0,3,2692.88,electronics,0,0
TXN106582,C1584,2885.22,21,0,0,2,5307.86,electronics,0,0
TXN106583,C1331,3986.21,5,0,0,2,5125.74,electronics,0,0
TXN106584,C1784,7532.43,12,0,0,2,5747.42,cash_withdrawal,1,0
TXN106585,C1175,1899.2,5,0,0,3,1826.57,online_services,2,1
TXN106586,C1678,2531.78,5,0,0,1,4408.53,travel,3,0
TXN106587,C1979,10773.31,16,0,0,2,6651.13,restaurant,0,0
TXN106588,C1669,2604.31,19,0,0,1,3346.03,cash_withdrawal,0,0
TXN106589,C1426,6601.35,23,0,0,1,4153.73,travel,0,0
TXN106590,C1234,4649.42,8,0,0,2,4222.57,restaurant,0,0
TXN106591,C1956,5287.08,9,0,0,2,5008.23,travel,0,0
TXN106592,C1148,4572.17,9,0,0,3,4405.82,travel,0,0
TXN106593,C1744,4574.65,11,0,0,1,4802.63,cash_withdrawal,0,0
TXN106594,C1763,5238.51,10,0,0,1,4508.81,restaurant,0,1
TXN106595,C1315,3634.52,13,0,0,2,3865.41,online_services,0,0
TXN106596,C1402,12928.24,13,0,0,1,10199.74,grocery,0,0
TXN106597,C1780,3670.52,12,1,0,1,3370.12,grocery,1,0
TXN106598,C1991,2947.99,13,1,0,2,5135.44,travel,0,1
TXN106599,C1661,712.49,4,1,0,3,1002.05,restaurant,0,1
TXN106600,C1785,7295.45,8,0,0,5,5182.33,grocery,0,0
TXN106601,C1838,1050.18,22,0,0,2,828.9,electronics,0,0
TXN106602,C1213,1344.04,21,0,0,3,1466.66,jewelry,1,1
TXN106603,C1262,818.71,9,0,0,1,1088.32,cash_withdrawal,0,0
TXN106604,C1382,8872.58,0,0,0,2,2845.4,travel,0,1
TXN106605,C1437,1965.02,12,0,0,4,2288.1,travel,0,1
TXN106606,C1571,759.97,17,0,0,1,1626.34,jewelry,0,0
TXN106607,C1204,2373.93,6,0,0,1,4737.63,online_services,0,0
TXN106608,C1515,364.49,14,0,0,1,664.51,cash_withdrawal,0,0
TXN106609,C1280,1156.9,3,0,0,2,962.84,grocery,1,1
TXN106610,C1248,4645.3,5,0,0,2,6239.65,travel,0,0
TXN106611,C1740,1871.22,15,0,0,1,1516.05,jewelry,1,0
TXN106612,C1607,5679.17,15,1,0,1,6471.44,grocery,0,0
TXN106613,C1799,2318.44,21,0,0,1,2506.32,restaurant,0,0
TXN106614,C1704,3349.66,22,0,0,3,3012.88,restaurant,1,0
TXN106615,C1255,2321.45,8,0,0,2,2035.95,online_services,0,0
TXN106616,C1600,2981.22,12,0,1,3,3723.17,grocery,0,0
TXN106617,C1103,1620.67,1,0,0,2,2256.86,jewelry,2,1
TXN106618,C1350,7790.62,8,0,0,1,6942.49,online_services,0,0
TXN106619,C1378,19200.55,14,0,0,1,15103.82,travel,0,0
TXN106620,C1113,7155.53,15,0,0,2,3118.28,electronics,0,0
TXN106621,C1901,2012.18,23,0,0,1,2741.9,grocery,0,0
TXN106622,C1332,3790.6,23,0,0,4,2902.13,restaurant,0,0
TXN106623,C1844,19501.43,4,0,0,1,9177.99,cash_withdrawal,0,0
TXN106624,C1154,1228.11,18,0,0,1,1780.28,travel,0,0
TXN106625,C1587,2883.7,6,0,0,2,3878.02,online_services,1,0
TXN106626,C1090,4037.18,14,0,0,1,3488.26,electronics,3,1
TXN106627,C1335,10924.8,18,0,0,1,10607.17,online_services,1,0
TXN106628,C1781,689.51,21,1,0,2,543.22,travel,0,0
TXN106629,C1570,5040.13,16,0,0,2,3126.53,cash_withdrawal,0,0
TXN106630,C1298,454.22,22,0,0,4,544.97,grocery,2,1
TXN106631,C1143,1773.74,2,0,0,2,3286.09,cash_withdrawal,1,0
TXN106632,C1804,4361.69,22,0,0,2,10100.05,jewelry,1,0
TXN106633,C1756,2146.83,10,0,0,2,2938.19,cash_withdrawal,0,0
TXN106634,C1369,21398.04,14,0,0,1,12882.14,jewelry,0,0
TXN106635,C1905,4902.11,6,1,0,4,4272.19,electronics,0,0
TXN106636,C1328,2394.27,14,0,0,2,1621.1,electronics,0,0
TXN106637,C1471,3164.77,11,0,0,1,2775.78,travel,0,0
TXN106638,C1203,10793.25,21,0,0,2,5817.21,jewelry,0,0
TXN106639,C1265,1543.27,8,0,0,4,2617.55,online_services,0,0
TXN106640,C1765,3390.5,0,0,0,1,4099.92,electronics,0,1
TXN106641,C1122,7526.99,20,0,0,2,5794.23,restaurant,0,0
TXN106642,C1437,10362.06,12,0,0,2,6861.32,cash_withdrawal,1,0
TXN106643,C1498,2673.43,1,0,0,3,2039.86,cash_withdrawal,0,0
TXN106644,C1541,1510.51,1,1,0,1,1501.23,online_services,0,1
TXN106645,C1382,2130.48,0,0,0,1,2890.23,online_services,0,1
TXN106646,C1447,292.57,1,0,0,3,728.7,online_services,0,0
TXN106647,C1894,2823.67,10,1,0,2,2814.41,cash_withdrawal,0,0
TXN106648,C1551,7361.93,15,0,0,2,4767.68,travel,0,0
TXN106649,C1588,3159.16,10,0,0,2,1825.85,jewelry,0,0
TXN106650,C1068,9641.8,23,0,0,4,5814.21,grocery,0,0
TXN106651,C1578,1137.52,2,0,0,4,828.55,online_services,0,0
TXN106652,C1799,8616.25,3,0,1,1,6597.75,online_services,0,1
TXN106653,C1162,472.29,16,0,0,1,879.27,cash_withdrawal,1,1
TXN106654,C1871,1845.46,2,0,0,3,2759.77,online_services,0,0
TXN106655,C1944,2561.21,14,0,0,1,2158.96,online_services,0,0
TXN106656,C1665,8157.75,6,0,0,2,10771.67,cash_withdrawal,1,0
TXN106657,C1074,5623.65,21,0,0,5,6899.43,restaurant,0,0
TXN106658,C1837,3028.05,8,0,0,1,4284.16,restaurant,0,0
TXN106659,C1462,8021.57,23,0,1,1,5649.23,electronics,0,1
TXN106660,C1666,1178.2,10,0,0,2,1779.26,grocery,1,0
TXN106661,C1186,1797.66,20,0,0,4,1014.28,online_services,1,1
TXN106662,C1347,8973.86,14,0,0,4,10934.71,online_services,0,0
TXN106663,C1799,1969.66,22,0,0,2,1375.21,jewelry,0,0
TXN106664,C1839,2417.02,13,0,0,3,2419.33,grocery,0,0
TXN106665,C1411,1823.35,18,0,0,2,1916.52,travel,0,0
TXN106666,C1006,1902.13,19,0,0,4,1960.9,cash_withdrawal,0,0
TXN106667,C1399,6408.12,0,0,0,2,3225.95,grocery,0,0
TXN106668,C1230,12891.24,10,0,0,5,6552.47,restaurant,3,0
TXN106669,C1154,4528.76,8,0,0,1,6193.27,cash_withdrawal,0,0
TXN106670,C1228,10197.12,18,0,0,1,8251.04,jewelry,0,0
TXN106671,C1786,4444.61,10,0,0,3,5196.71,online_services,1,0
TXN106672,C1468,1513.17,20,0,0,2,1925.33,jewelry,0,0
TXN106673,C1205,1249.87,18,0,0,1,1462.28,travel,0,0
TXN106674,C1914,2709.92,22,1,0,1,2653.82,cash_withdrawal,0,0
TXN106675,C1590,4634.52,4,1,0,1,3946.04,electronics,0,1
TXN106676,C1791,20794.3,4,0,0,2,8044.99,electronics,0,0
TXN106677,C1315,1025.38,5,0,0,3,1373.16,grocery,0,0
TXN106678,C1026,28743.29,17,1,0,5,14267.57,online_services,0,1
TXN106679,C1967,876.52,1,0,1,1,3234.36,cash_withdrawal,0,1
TXN106680,C1130,2861.32,17,0,0,1,2853.63,travel,0,0
TXN106681,C1977,2141.84,2,1,0,4,2510.68,travel,0,1
TXN106682,C1891,2553.52,10,0,1,3,2516.39,electronics,0,0
TXN106683,C1673,6797.59,6,0,0,1,7564.45,electronics,0,0
TXN106684,C1310,1088.39,5,0,0,2,1600.32,restaurant,0,0
TXN106685,C1277,2573.69,7,0,0,4,2677.59,electronics,0,0
TXN106686,C1790,1552.4,11,0,0,1,1727.53,grocery,0,0
TXN106687,C1140,2277.81,14,0,0,1,2786.87,grocery,0,0
TXN106688,C1854,1521.92,12,0,0,1,1661.09,grocery,0,0
TXN106689,C1454,1460.07,23,0,0,4,2472.92,cash_withdrawal,0,1
TXN106690,C1757,2113.95,6,0,0,2,1269.36,restaurant,0,0
TXN106691,C1050,6166.37,14,1,0,1,8196.25,restaurant,0,0
TXN106692,C1408,6173.63,6,0,0,1,4537.8,electronics,2,0
TXN106693,C1789,11429.84,12,0,0,4,10261.35,online_services,0,0
TXN106694,C1834,3714.33,3,0,0,2,1672.93,grocery,1,1
TXN106695,C1992,9638.49,5,0,0,1,5760.94,online_services,0,0
TXN106696,C1935,3972.12,18,0,1,2,2841.77,jewelry,1,0
TXN106697,C1528,2562.33,3,1,0,3,2977.07,electronics,1,0
TXN106698,C1774,580.88,6,0,0,1,1256.48,grocery,0,0
TXN106699,C1963,607.12,15,0,1,2,774.55,jewelry,0,0
TXN106700,C1619,9494.54,11,0,0,1,10544.37,jewelry,1,0
TXN106701,C1324,2825.5,13,0,0,1,4327.08,electronics,0,0
TXN106702,C1215,6069.38,2,0,0,2,3675.05,cash_withdrawal,1,0
TXN106703,C1519,4055.87,11,0,0,2,1718.25,restaurant,0,0
TXN106704,C1261,7117.3,16,1,0,1,3147.18,grocery,0,0
TXN106705,C1967,829.37,14,0,1,1,1172.37,grocery,0,0
TXN106706,C1007,3635.58,12,0,0,2,1635.63,cash_withdrawal,0,0
TXN106707,C1430,37198.43,12,0,0,2,32251.28,cash_withdrawal,0,0
TXN106708,C1102,2407.16,11,0,0,2,1910.39,travel,2,1
TXN106709,C1968,1020.45,9,0,0,2,2469.13,cash_withdrawal,1,0
TXN106710,C1066,2723.87,13,0,1,2,2417.82,cash_withdrawal,0,0
TXN106711,C1667,1285.96,9,1,0,3,1046.14,electronics,0,0
TXN106712,C1718,8157.84,2,0,0,2,5092.98,jewelry,2,1
TXN106713,C1659,10610.4,12,0,0,3,17372.76,restaurant,1,0
TXN106714,C1016,2409.47,8,0,0,3,1668.24,jewelry,0,0
TXN106715,C1662,3398.73,10,0,0,2,3601.39,grocery,0,0
TXN106716,C1144,1307.91,7,1,0,2,1635.16,electronics,1,0
TXN106717,C1578,4823.59,0,0,0,1,6525.05,electronics,0,0
TXN106718,C1531,6580.16,4,0,0,3,3617.31,electronics,1,0
TXN106719,C1711,4537.43,15,1,0,1,4776.22,cash_withdrawal,0,0
TXN106720,C1039,3613.07,1,0,0,5,4078.26,online_services,0,0
TXN106721,C1821,3849.69,6,0,0,4,2990.61,cash_withdrawal,0,0
TXN106722,C1757,2877.55,21,0,0,1,3789.34,travel,0,0
TXN106723,C1380,1507.76,19,0,0,5,2124.31,restaurant,0,0
TXN106724,C1843,1200.73,5,0,0,1,1988.45,restaurant,0,0
TXN106725,C1176,3001.27,5,1,0,2,1952.05,online_services,1,1
TXN106726,C1988,8317.58,4,0,0,2,5920.71,jewelry,0,0
TXN106727,C1828,1913.75,21,0,0,1,4258.93,electronics,0,0
TXN106728,C1373,1296.58,3,0,0,1,1782.58,cash_withdrawal,0,0
TXN106729,C1166,1626.53,0,0,0,2,1536.38,restaurant,0,0
TXN106730,C1208,2771.77,9,0,0,4,1675.66,restaurant,0,0
TXN106731,C1640,2256.98,11,0,0,2,3397.92,cash_withdrawal,2,0
TXN106732,C1271,22245.28,19,0,0,2,7385.77,travel,0,0
TXN106733,C1029,1607.35,0,0,0,5,2093.34,travel,1,0
TXN106734,C1029,2235.88,15,0,0,1,1889.04,grocery,0,0
TXN106735,C1752,1593.78,4,0,0,1,4204.69,restaurant,0,0
TXN106736,C1047,889.33,17,0,0,2,2285.12,restaurant,1,1
TXN106737,C1780,2092.4,19,0,0,2,1976.42,jewelry,0,0
TXN106738,C1537,2311.27,5,0,0,5,1931.12,electronics,0,0
TXN106739,C1102,8087.2,0,0,0,3,8496.76,travel,0,0
TXN106740,C1918,1741.22,7,0,0,1,2765.49,grocery,0,0
TXN106741,C1429,4461.92,2,0,0,1,2331.41,grocery,0,1
TXN106742,C1991,3280.01,15,0,1,4,2404.29,restaurant,0,0
TXN106743,C1425,3538.3,17,1,0,5,2338.03,restaurant,0,1
TXN106744,C1137,8862.14,19,1,0,1,7563.24,cash_withdrawal,0,0
TXN106745,C1652,4404.67,0,0,0,1,5192.74,travel,0,0
TXN106746,C1487,2025.73,15,1,0,3,1923.66,travel,0,1
TXN106747,C1131,26550.98,10,0,0,2,10548.25,jewelry,0,0
TXN106748,C1552,1977.97,11,0,0,2,1762.67,online_services,0,0
TXN106749,C1684,3485.12,22,0,0,1,6275.24,grocery,1,0
TXN106750,C1489,2721.48,15,0,0,4,2116.43,jewelry,0,0
TXN106751,C1851,4418.46,18,0,0,3,2472.56,electronics,0,0
TXN106752,C1128,2212.87,7,0,0,2,1402.88,online_services,0,0
TXN106753,C1132,5940.03,4,0,0,1,4874.85,electronics,2,0
TXN106754,C1675,3529.48,2,0,0,1,4474.08,jewelry,0,0
TXN106755,C1097,12957.28,22,0,0,2,10064.05,restaurant,2,0
TXN106756,C1289,3311.93,19,0,0,2,2816.03,grocery,0,0
TXN106757,C1255,4576.54,7,0,0,4,3809.76,travel,0,0
TXN106758,C1189,3454.06,23,0,0,3,4725.64,jewelry,0,0
TXN106759,C1308,6005.25,10,0,0,2,4273.39,jewelry,1,0
TXN106760,C1997,1502.93,14,0,0,2,2035.2,jewelry,0,0
TXN106761,C1604,24633.61,16,0,0,1,14144.41,online_services,0,0
TXN106762,C1591,3057.86,8,0,0,2,3839.43,cash_withdrawal,1,0
TXN106763,C1921,13496.9,4,0,0,4,8674.25,travel,1,0
TXN106764,C1432,1629.61,11,0,0,3,1001.12,jewelry,0,0
TXN106765,C1148,963.47,18,0,0,1,1130.61,jewelry,0,0
TXN106766,C1957,2754.31,1,0,0,4,3518.78,jewelry,0,0
TXN106767,C1927,4927.53,12,0,0,1,5323.0,jewelry,3,0
TXN106768,C1049,2051.93,6,0,0,2,4347.07,electronics,0,0
TXN106769,C1014,4736.61,4,0,0,2,4404.98,jewelry,0,0
TXN106770,C1034,3552.04,7,0,0,1,3368.23,electronics,0,0
TXN106771,C1406,4520.89,10,0,0,1,8682.41,grocery,0,0
TXN106772,C1585,6906.21,15,0,0,2,5798.45,restaurant,0,0
TXN106773,C1878,1676.94,11,0,0,2,1429.44,electronics,2,0
TXN106774,C1643,3948.36,18,0,0,2,5141.09,restaurant,0,0
TXN106775,C1462,3567.06,6,0,0,6,2491.42,restaurant,0,0
TXN106776,C1636,5177.12,8,0,0,5,5436.22,online_services,0,0
TXN106777,C1450,6212.77,3,0,0,3,7912.46,jewelry,0,0
TXN106778,C1286,6522.95,20,0,0,3,4020.97,cash_withdrawal,0,0
TXN106779,C1526,1978.55,10,0,0,1,1586.16,travel,0,0
TXN106780,C1913,11762.55,5,0,0,4,7895.63,travel,0,0
TXN106781,C1349,4872.94,15,0,0,3,4009.42,cash_withdrawal,0,0
TXN106782,C1562,1088.38,14,0,0,4,1501.64,jewelry,2,0
TXN106783,C1098,1720.91,21,0,0,1,2426.15,cash_withdrawal,1,0
TXN106784,C1350,4184.12,16,0,1,2,5408.64,travel,0,0
TXN106785,C1064,2253.32,11,0,0,1,3294.29,restaurant,0,0
TXN106786,C1657,4219.45,0,0,0,4,5031.17,online_services,0,0
TXN106787,C1129,3790.27,3,1,0,5,3230.24,electronics,2,1
TXN106788,C1998,2551.89,14,0,0,2,2971.96,cash_withdrawal,0,0
TXN106789,C1113,1244.27,3,0,1,3,578.84,online_services,0,1
TXN106790,C1729,1878.04,9,0,0,1,3510.27,electronics,0,0
TXN106791,C1894,1771.01,11,0,0,1,3072.7,travel,3,0
TXN106792,C1463,3513.06,13,0,0,1,2294.49,online_services,0,0
TXN106793,C1962,5690.66,2,1,0,1,4940.83,cash_withdrawal,1,1
TXN106794,C1995,6949.89,16,0,0,2,7933.23,electronics,0,0
TXN106795,C1407,6552.11,16,0,0,3,4299.47,electronics,0,0
TXN106796,C1145,2628.21,21,0,0,1,3973.63,electronics,0,0
TXN106797,C1794,2111.2,0,0,0,1,3491.48,electronics,0,1
TXN106798,C1751,1337.5,23,0,0,4,1936.44,travel,0,1
TXN106799,C1538,2149.55,19,0,0,3,1994.28,cash_withdrawal,0,0
TXN106800,C1155,1799.98,18,0,1,3,1756.93,cash_withdrawal,0,0
TXN106801,C1543,3424.61,16,0,0,1,4097.69,grocery,0,0
TXN106802,C1819,2711.06,17,0,0,1,1636.13,travel,0,0
TXN106803,C1552,4114.53,7,0,0,3,4427.92,jewelry,1,0
TXN106804,C1969,12601.13,16,0,0,2,9745.72,electronics,0,0
TXN106805,C1383,677.03,5,1,0,3,1100.17,grocery,1,0
TXN106806,C1696,6166.86,5,0,0,3,9903.18,jewelry,0,0
TXN106807,C1649,2651.65,19,0,0,1,2733.26,electronics,2,0
TXN106808,C1863,5890.47,22,0,0,2,6959.73,electronics,0,0
TXN106809,C1553,6954.27,19,0,0,1,9953.95,restaurant,1,1
TXN106810,C1878,9933.05,6,0,0,1,3792.86,travel,0,1
TXN106811,C1050,7743.15,12,0,0,3,12677.68,travel,1,0
TXN106812,C1399,909.49,16,0,0,1,1815.48,restaurant,1,0
TXN106813,C1915,1548.0,15,0,0,4,3850.04,restaurant,1,0
TXN106814,C1329,5156.01,4,0,0,1,4442.83,jewelry,1,0
TXN106815,C1960,4178.13,9,0,0,2,4855.25,grocery,0,0
TXN106816,C1076,1016.18,8,0,0,3,1287.5,jewelry,0,0
TXN106817,C1569,2929.02,21,0,0,5,3321.67,travel,0,0
TXN106818,C1213,3395.33,23,1,0,3,4474.42,online_services,3,1
TXN106819,C1608,708.69,2,0,0,1,1109.5,grocery,0,0
TXN106820,C1773,10002.74,13,0,0,4,6327.28,electronics,0,0
TXN106821,C1147,295.06,15,1,0,3,477.69,cash_withdrawal,0,0
TXN106822,C1164,1911.05,7,0,0,1,2523.59,restaurant,0,0
TXN106823,C1805,1531.54,5,0,0,2,2357.45,jewelry,0,0
TXN106824,C1429,3471.28,12,0,0,1,3052.1,online_services,0,0
TXN106825,C1198,1707.83,7,1,0,3,1146.9,cash_withdrawal,0,0
TXN106826,C1358,2349.66,2,0,0,1,1998.38,electronics,3,0
TXN106827,C1986,7132.76,8,1,0,5,3665.22,electronics,0,0
TXN106828,C1914,6144.41,12,0,0,2,6672.08,grocery,0,0
TXN106829,C1743,6531.69,23,0,0,2,9189.36,online_services,0,0
TXN106830,C1967,7169.63,21,0,1,2,4686.96,electronics,0,0
TXN106831,C1210,1887.55,14,0,0,1,2815.85,electronics,0,0
TXN106832,C1688,22423.31,8,0,0,3,11695.7,cash_withdrawal,0,0
TXN106833,C1335,2826.69,0,0,0,2,2304.48,jewelry,0,0
TXN106834,C1120,15023.1,16,0,0,1,17888.29,travel,0,0
TXN106835,C1536,1371.31,3,0,0,3,1395.83,cash_withdrawal,0,1
TXN106836,C1643,15386.56,19,0,0,1,16988.09,restaurant,0,0
TXN106837,C1237,3743.5,21,0,0,2,3342.5,restaurant,0,0
TXN106838,C1305,6473.45,3,0,0,1,6601.93,online_services,3,1
TXN106839,C1760,3223.45,19,0,0,3,3065.63,restaurant,0,0
TXN106840,C1157,7502.89,2,0,0,1,7135.76,cash_withdrawal,0,0
TXN106841,C1932,3943.38,23,0,0,1,3226.03,travel,0,0
TXN106842,C1896,4065.58,8,0,1,4,3394.78,grocery,0,0
TXN106843,C1390,1644.13,8,0,0,1,2632.92,grocery,0,0
TXN106844,C1641,1569.05,14,0,0,1,1613.34,restaurant,0,0
TXN106845,C1599,649.57,5,1,0,1,779.95,jewelry,1,0
TXN106846,C1708,1845.94,15,0,0,3,2894.14,cash_withdrawal,1,0
TXN106847,C1298,5323.17,7,0,0,2,4576.93,online_services,0,0
TXN106848,C1105,10028.69,2,0,0,3,8748.78,jewelry,0,1
TXN106849,C1617,1415.87,19,0,0,4,1128.38,cash_withdrawal,0,0
TXN106850,C1371,4287.92,7,0,0,1,2608.45,cash_withdrawal,0,0
TXN106851,C1870,9123.55,21,0,0,1,5521.38,restaurant,0,0
TXN106852,C1856,6824.0,22,1,0,2,3457.75,restaurant,0,0
TXN106853,C1431,1204.15,1,0,0,4,1289.21,jewelry,0,1
TXN106854,C1107,3616.61,8,0,0,2,3116.69,cash_withdrawal,0,0
TXN106855,C1741,5561.57,23,1,0,1,3226.22,travel,0,0
TXN106856,C1926,2967.73,8,0,0,1,2626.12,jewelry,0,0
TXN106857,C1520,614.02,10,0,0,1,1027.7,restaurant,0,0
TXN106858,C1682,5047.04,8,0,0,1,4000.63,travel,1,0
TXN106859,C1085,1324.08,0,0,0,3,2909.8,grocery,0,1
TXN106860,C1730,39067.37,15,1,0,1,16209.08,electronics,1,0
TXN106861,C1599,7915.21,15,0,0,1,3291.6,electronics,0,0
TXN106862,C1605,2728.24,13,0,0,1,3571.29,jewelry,1,0
TXN106863,C1272,1460.24,3,0,0,2,1557.57,cash_withdrawal,0,0
TXN106864,C1846,9921.31,22,0,0,2,7665.82,restaurant,0,0
TXN106865,C1574,7069.66,19,0,0,1,6531.68,cash_withdrawal,0,0
TXN106866,C1579,3888.75,12,0,0,1,3494.98,online_services,0,0
TXN106867,C1531,14723.01,21,0,0,2,9726.71,restaurant,0,0
TXN106868,C1043,1628.74,19,1,0,1,1916.96,grocery,1,1
TXN106869,C1604,15099.24,20,1,0,1,5640.71,grocery,0,0
TXN106870,C1589,3315.17,3,0,0,2,2690.96,grocery,0,0
TXN106871,C1989,2571.64,7,0,0,3,2422.36,travel,1,0
TXN106872,C1594,7148.69,21,0,0,3,4864.85,jewelry,0,0
TXN106873,C1925,5278.18,19,0,0,6,5709.48,restaurant,0,0
TXN106874,C1834,1621.03,12,0,0,5,666.29,jewelry,0,0
TXN106875,C1762,5780.85,1,0,0,1,3406.4,travel,0,0
TXN106876,C1662,1033.66,14,1,0,5,1675.23,cash_withdrawal,0,1
TXN106877,C1471,2497.9,18,0,0,4,3573.55,cash_withdrawal,2,0
TXN106878,C1535,7062.32,1,0,0,1,2165.56,restaurant,0,0
TXN106879,C1832,955.2,20,0,1,5,1138.77,jewelry,1,1
TXN106880,C1796,3104.73,13,0,0,2,3826.26,jewelry,3,0
TXN106881,C1929,6798.42,0,0,0,1,3683.08,electronics,0,0
TXN106882,C1580,19186.54,5,0,0,3,11870.69,grocery,0,0
TXN106883,C1645,2328.17,10,0,0,2,2634.21,grocery,0,0
TXN106884,C1299,6444.24,13,1,0,1,6358.7,cash_withdrawal,0,1
TXN106885,C1029,1155.06,23,0,0,3,972.7,restaurant,0,0
